ca,choice,cp,exang,fbs,k,p,restecg,scaler,scaling,score,sex,slope,thal
1,3,1,0,0,5,2,1,min_max,1,0.78125,1,0,0
1,3,1,0,0,5,2,1,max_abs,1,0.8,1,0,0
1,3,1,0,0,5,2,1,robust,1,0.774193548,1,0,0
1,3,1,0,0,5,2,1,normalize,1,0.757575758,1,0,0
1,3,1,0,0,5,2,1,None,0,0.603174603,1,0,1
1,3,1,0,0,5,2,1,standard,1,0.819672131,1,0,1
1,3,1,0,0,5,2,1,min_max,1,0.787878788,1,0,1
1,3,1,0,0,5,2,1,max_abs,1,0.8125,1,0,1
1,3,1,0,0,5,2,1,robust,1,0.833333333,1,0,1
1,3,1,0,0,5,2,1,normalize,1,0.806451613,1,0,1
0,3,1,0,0,5,2,1,None,0,0.625,1,1,0
0,3,1,0,0,5,2,1,standard,1,0.774193548,1,1,0
0,3,1,0,0,5,2,1,min_max,1,0.774193548,1,1,0
0,3,1,0,0,5,2,1,max_abs,1,0.774193548,1,1,0
0,3,1,0,0,5,2,1,robust,1,0.741935484,1,1,0
0,3,1,0,0,5,2,1,normalize,1,0.774193548,1,1,0
0,3,1,0,0,5,2,1,None,0,0.625,1,1,1
0,3,1,0,0,5,2,1,standard,1,0.8,1,1,1
0,3,1,0,0,5,2,1,min_max,1,0.8,1,1,1
0,3,1,0,0,5,2,1,max_abs,1,0.825396825,1,1,1
0,3,1,0,0,5,2,1,robust,1,0.819672131,1,1,1
0,3,1,0,0,5,2,1,normalize,1,0.8,1,1,1
1,3,1,0,0,5,2,1,None,0,0.625,1,1,0
1,3,1,0,0,5,2,1,standard,1,0.766666667,1,1,0
1,3,1,0,0,5,2,1,min_max,1,0.738461538,1,1,0
1,3,1,0,0,5,2,1,max_abs,1,0.738461538,1,1,0
1,3,1,0,0,5,2,1,robust,1,0.721311475,1,1,0
1,3,1,0,0,5,2,1,normalize,1,0.738461538,1,1,0
1,3,1,0,0,5,2,1,None,0,0.625,1,1,1
1,3,1,0,0,5,2,1,standard,1,0.779661017,1,1,1
1,3,1,0,0,5,2,1,min_max,1,0.78125,1,1,1
1,3,1,0,0,5,2,1,max_abs,1,0.78125,1,1,1
1,3,1,0,0,5,2,1,robust,1,0.813559322,1,1,1
1,3,1,0,0,5,2,1,normalize,1,0.78125,1,1,1
0,3,1,1,0,5,2,1,None,0,0.603174603,1,0,0
0,3,1,1,0,5,2,1,standard,1,0.786885246,1,0,0
0,3,1,1,0,5,2,1,min_max,1,0.793650794,1,0,0
0,3,1,1,0,5,2,1,max_abs,1,0.793650794,1,0,0
0,3,1,1,0,5,2,1,robust,1,0.786885246,1,0,0
0,3,1,1,0,5,2,1,normalize,1,0.838709677,1,0,0
0,3,1,1,0,5,2,1,None,0,0.603174603,1,0,1
0,3,1,1,0,5,2,1,standard,1,0.852459016,1,0,1
0,3,1,1,0,5,2,1,min_max,1,0.830769231,1,0,1
0,3,1,1,0,5,2,1,max_abs,1,0.8125,1,0,1
0,3,1,1,0,5,2,1,robust,1,0.827586207,1,0,1
0,3,1,1,0,5,2,1,normalize,1,0.84375,1,0,1
1,3,1,1,0,5,2,1,None,0,0.603174603,1,0,0
1,3,1,1,0,5,2,1,standard,1,0.766666667,1,0,0
1,3,1,1,0,5,2,1,min_max,1,0.78125,1,0,0
1,3,1,1,0,5,2,1,max_abs,1,0.8,1,0,0
1,3,1,1,0,5,2,1,robust,1,0.793650794,1,0,0
1,3,1,1,0,5,2,1,normalize,1,0.830769231,1,0,0
1,3,1,1,0,5,2,1,None,0,0.603174603,1,0,1
1,3,1,1,0,5,2,1,standard,1,0.852459016,1,0,1
1,3,1,1,0,5,2,1,min_max,1,0.8125,1,0,1
1,3,1,1,0,5,2,1,max_abs,1,0.8125,1,0,1
1,3,1,1,0,5,2,1,robust,1,0.847457627,1,0,1
1,3,1,1,0,5,2,1,normalize,1,0.84375,1,0,1
0,3,1,1,0,5,2,1,None,0,0.625,1,1,0
0,3,1,1,0,5,2,1,standard,1,0.806451613,1,1,0
0,3,1,1,0,5,2,1,min_max,1,0.8,1,1,0
0,3,1,1,0,5,2,1,max_abs,1,0.786885246,1,1,0
0,3,1,1,0,5,2,1,robust,1,0.786885246,1,1,0
0,3,1,1,0,5,2,1,normalize,1,0.774193548,1,1,0
0,3,1,1,0,5,2,1,None,0,0.625,1,1,1
0,3,1,1,0,5,2,1,standard,1,0.833333333,1,1,1
0,3,1,1,0,5,2,1,min_max,1,0.838709677,1,1,1
0,3,1,1,0,5,2,1,max_abs,1,0.838709677,1,1,1
0,3,1,1,0,5,2,1,robust,1,0.833333333,1,1,1
0,3,1,1,0,5,2,1,normalize,1,0.787878788,1,1,1
1,3,1,1,0,5,2,1,None,0,0.625,1,1,0
1,3,1,1,0,5,2,1,standard,1,0.745762712,1,1,0
1,3,1,1,0,5,2,1,min_max,1,0.757575758,1,1,0
1,3,1,1,0,5,2,1,max_abs,1,0.757575758,1,1,0
1,3,1,1,0,5,2,1,robust,1,0.741935484,1,1,0
1,3,1,1,0,5,2,1,normalize,1,0.8,1,1,0
1,3,1,1,0,5,2,1,None,0,0.625,1,1,1
1,3,1,1,0,5,2,1,standard,1,0.793103448,1,1,1
1,3,1,1,0,5,2,1,min_max,1,0.825396825,1,1,1
1,3,1,1,0,5,2,1,max_abs,1,0.825396825,1,1,1
1,3,1,1,0,5,2,1,robust,1,0.813559322,1,1,1
1,3,1,1,0,5,2,1,normalize,1,0.84375,1,1,1
0,3,1,0,1,5,2,0,None,0,0.603174603,1,0,0
0,3,1,0,1,5,2,0,standard,1,0.793650794,1,0,0
0,3,1,0,1,5,2,0,min_max,1,0.830769231,1,0,0
0,3,1,0,1,5,2,0,max_abs,1,0.84375,1,0,0
0,3,1,0,1,5,2,0,robust,1,0.838709677,1,0,0
0,3,1,0,1,5,2,0,normalize,1,0.787878788,1,0,0
0,3,1,0,1,5,2,0,None,0,0.603174603,1,0,1
0,3,1,0,1,5,2,0,standard,1,0.786885246,1,0,1
0,3,1,0,1,5,2,0,min_max,1,0.830769231,1,0,1
0,3,1,0,1,5,2,0,max_abs,1,0.830769231,1,0,1
0,3,1,0,1,5,2,0,robust,1,0.833333333,1,0,1
0,3,1,0,1,5,2,0,normalize,1,0.830769231,1,0,1
1,3,1,0,1,5,2,0,None,0,0.603174603,1,0,0
1,3,1,0,1,5,2,0,standard,1,0.825396825,1,0,0
1,3,1,0,1,5,2,0,min_max,1,0.8125,1,0,0
1,3,1,0,1,5,2,0,max_abs,1,0.830769231,1,0,0
1,3,1,0,1,5,2,0,robust,1,0.806451613,1,0,0
1,3,1,0,1,5,2,0,normalize,1,0.787878788,1,0,0
1,3,1,0,1,5,2,0,None,0,0.603174603,1,0,1
1,3,1,0,1,5,2,0,standard,1,0.806451613,1,0,1
1,3,1,0,1,5,2,0,min_max,1,0.8,1,0,1
1,3,1,0,1,5,2,0,max_abs,1,0.825396825,1,0,1
1,3,1,0,1,5,2,0,robust,1,0.870967742,1,0,1
1,3,1,0,1,5,2,0,normalize,1,0.838709677,1,0,1
0,3,1,0,1,5,2,0,None,0,0.625,1,1,0
0,3,1,0,1,5,2,0,standard,1,0.806451613,1,1,0
0,3,1,0,1,5,2,0,min_max,1,0.852459016,1,1,0
0,3,1,0,1,5,2,0,max_abs,1,0.8125,1,1,0
0,3,1,0,1,5,2,0,robust,1,0.838709677,1,1,0
0,3,1,0,1,5,2,0,normalize,1,0.825396825,1,1,0
0,3,1,0,1,5,2,0,None,0,0.625,1,1,1
0,3,1,0,1,5,2,0,standard,1,0.838709677,1,1,1
0,3,1,0,1,5,2,0,min_max,1,0.857142857,1,1,1
0,3,1,0,1,5,2,0,max_abs,1,0.825396825,1,1,1
0,3,1,0,1,5,2,0,robust,1,0.847457627,1,1,1
0,3,1,0,1,5,2,0,normalize,1,0.830769231,1,1,1
1,3,1,0,1,5,2,0,None,0,0.625,1,1,0
1,3,1,0,1,5,2,0,standard,1,0.786885246,1,1,0
1,3,1,0,1,5,2,0,min_max,1,0.8125,1,1,0
1,3,1,0,1,5,2,0,max_abs,1,0.8,1,1,0
1,3,1,0,1,5,2,0,robust,1,0.825396825,1,1,0
1,3,1,0,1,5,2,0,normalize,1,0.8,1,1,0
1,3,1,0,1,5,2,0,None,0,0.625,1,1,1
1,3,1,0,1,5,2,0,standard,1,0.813559322,1,1,1
1,3,1,0,1,5,2,0,min_max,1,0.857142857,1,1,1
1,3,1,0,1,5,2,0,max_abs,1,0.838709677,1,1,1
1,3,1,0,1,5,2,0,robust,1,0.847457627,1,1,1
1,3,1,0,1,5,2,0,normalize,1,0.8125,1,1,1
0,3,1,1,1,5,2,0,None,0,0.603174603,1,0,0
0,3,1,1,1,5,2,0,standard,1,0.8,1,0,0
0,3,1,1,1,5,2,0,min_max,1,0.84375,1,0,0
0,3,1,1,1,5,2,0,max_abs,1,0.84375,1,0,0
0,3,1,1,1,5,2,0,robust,1,0.813559322,1,0,0
0,3,1,1,1,5,2,0,normalize,1,0.825396825,1,0,0
0,3,1,1,1,5,2,0,None,0,0.603174603,1,0,1
0,3,1,1,1,5,2,0,standard,1,0.833333333,1,0,1
0,3,1,1,1,5,2,0,min_max,1,0.870967742,1,0,1
0,3,1,1,1,5,2,0,max_abs,1,0.870967742,1,0,1
0,3,1,1,1,5,2,0,robust,1,0.833333333,1,0,1
0,3,1,1,1,5,2,0,normalize,1,0.84375,1,0,1
1,3,1,1,1,5,2,0,None,0,0.603174603,1,0,0
1,3,1,1,1,5,2,0,standard,1,0.819672131,1,0,0
1,3,1,1,1,5,2,0,min_max,1,0.787878788,1,0,0
1,3,1,1,1,5,2,0,max_abs,1,0.794117647,1,0,0
1,3,1,1,1,5,2,0,robust,1,0.786885246,1,0,0
1,3,1,1,1,5,2,0,normalize,1,0.769230769,1,0,0
1,3,1,1,1,5,2,0,None,0,0.603174603,1,0,1
1,3,1,1,1,5,2,0,standard,1,0.8,1,0,1
1,3,1,1,1,5,2,0,min_max,1,0.852459016,1,0,1
1,3,1,1,1,5,2,0,max_abs,1,0.857142857,1,0,1
1,3,1,1,1,5,2,0,robust,1,0.852459016,1,0,1
1,3,1,1,1,5,2,0,normalize,1,0.852459016,1,0,1
0,3,1,1,1,5,2,0,None,0,0.625,1,1,0
0,3,1,1,1,5,2,0,standard,1,0.786885246,1,1,0
0,3,1,1,1,5,2,0,min_max,1,0.852459016,1,1,0
0,3,1,1,1,5,2,0,max_abs,1,0.8125,1,1,0
0,3,1,1,1,5,2,0,robust,1,0.885245902,1,1,0
0,3,1,1,1,5,2,0,normalize,1,0.825396825,1,1,0
0,3,1,1,1,5,2,0,None,0,0.625,1,1,1
0,3,1,1,1,5,2,0,standard,1,0.838709677,1,1,1
0,3,1,1,1,5,2,0,min_max,1,0.870967742,1,1,1
0,3,1,1,1,5,2,0,max_abs,1,0.852459016,1,1,1
0,3,1,1,1,5,2,0,robust,1,0.847457627,1,1,1
0,3,1,1,1,5,2,0,normalize,1,0.830769231,1,1,1
1,3,1,1,1,5,2,0,None,0,0.625,1,1,0
1,3,1,1,1,5,2,0,standard,1,0.8,1,1,0
1,3,1,1,1,5,2,0,min_max,1,0.8,1,1,0
1,3,1,1,1,5,2,0,max_abs,1,0.776119403,1,1,0
1,3,1,1,1,5,2,0,robust,1,0.825396825,1,1,0
1,3,1,1,1,5,2,0,normalize,1,0.805970149,1,1,0
1,3,1,1,1,5,2,0,None,0,0.625,1,1,1
1,3,1,1,1,5,2,0,standard,1,0.833333333,1,1,1
1,3,1,1,1,5,2,0,min_max,1,0.857142857,1,1,1
1,3,1,1,1,5,2,0,max_abs,1,0.825396825,1,1,1
1,3,1,1,1,5,2,0,robust,1,0.833333333,1,1,1
1,3,1,1,1,5,2,0,normalize,1,0.830769231,1,1,1
0,3,1,0,1,5,2,1,None,0,0.603174603,1,0,0
0,3,1,0,1,5,2,1,standard,1,0.754098361,1,0,0
0,3,1,0,1,5,2,1,min_max,1,0.787878788,1,0,0
0,3,1,0,1,5,2,1,max_abs,1,0.805970149,1,0,0
0,3,1,0,1,5,2,1,robust,1,0.75,1,0,0
0,3,1,0,1,5,2,1,normalize,1,0.818181818,1,0,0
0,3,1,0,1,5,2,1,None,0,0.603174603,1,0,1
0,3,1,0,1,5,2,1,standard,1,0.8,1,0,1
0,3,1,0,1,5,2,1,min_max,1,0.818181818,1,0,1
0,3,1,0,1,5,2,1,max_abs,1,0.830769231,1,0,1
0,3,1,0,1,5,2,1,robust,1,0.819672131,1,0,1
0,3,1,0,1,5,2,1,normalize,1,0.830769231,1,0,1
1,3,1,0,1,5,2,1,None,0,0.603174603,1,0,0
1,3,1,0,1,5,2,1,standard,1,0.786885246,1,0,0
1,3,1,0,1,5,2,1,min_max,1,0.769230769,1,0,0
1,3,1,0,1,5,2,1,max_abs,1,0.787878788,1,0,0
1,3,1,0,1,5,2,1,robust,1,0.774193548,1,0,0
1,3,1,0,1,5,2,1,normalize,1,0.787878788,1,0,0
1,3,1,0,1,5,2,1,None,0,0.603174603,1,0,1
1,3,1,0,1,5,2,1,standard,1,0.813559322,1,0,1
1,3,1,0,1,5,2,1,min_max,1,0.776119403,1,0,1
1,3,1,0,1,5,2,1,max_abs,1,0.787878788,1,0,1
1,3,1,0,1,5,2,1,robust,1,0.852459016,1,0,1
1,3,1,0,1,5,2,1,normalize,1,0.8125,1,0,1
0,3,1,0,1,5,2,1,None,0,0.625,1,1,0
0,3,1,0,1,5,2,1,standard,1,0.786885246,1,1,0
0,3,1,0,1,5,2,1,min_max,1,0.806451613,1,1,0
0,3,1,0,1,5,2,1,max_abs,1,0.806451613,1,1,0
0,3,1,0,1,5,2,1,robust,1,0.741935484,1,1,0
0,3,1,0,1,5,2,1,normalize,1,0.793650794,1,1,0
0,3,1,0,1,5,2,1,None,0,0.625,1,1,1
0,3,1,0,1,5,2,1,standard,1,0.786885246,1,1,1
0,3,1,0,1,5,2,1,min_max,1,0.8,1,1,1
0,3,1,0,1,5,2,1,max_abs,1,0.825396825,1,1,1
0,3,1,0,1,5,2,1,robust,1,0.833333333,1,1,1
0,3,1,0,1,5,2,1,normalize,1,0.825396825,1,1,1
1,3,1,0,1,5,2,1,None,0,0.625,1,1,0
1,3,1,0,1,5,2,1,standard,1,0.779661017,1,1,0
1,3,1,0,1,5,2,1,min_max,1,0.776119403,1,1,0
1,3,1,0,1,5,2,1,max_abs,1,0.757575758,1,1,0
1,3,1,0,1,5,2,1,robust,1,0.741935484,1,1,0
1,3,1,0,1,5,2,1,normalize,1,0.705882353,1,1,0
1,3,1,0,1,5,2,1,None,0,0.625,1,1,1
1,3,1,0,1,5,2,1,standard,1,0.779661017,1,1,1
1,3,1,0,1,5,2,1,min_max,1,0.818181818,1,1,1
1,3,1,0,1,5,2,1,max_abs,1,0.818181818,1,1,1
1,3,1,0,1,5,2,1,robust,1,0.847457627,1,1,1
1,3,1,0,1,5,2,1,normalize,1,0.8,1,1,1
0,3,1,1,1,5,2,1,None,0,0.603174603,1,0,0
0,3,1,1,1,5,2,1,standard,1,0.766666667,1,0,0
0,3,1,1,1,5,2,1,min_max,1,0.825396825,1,0,0
0,3,1,1,1,5,2,1,max_abs,1,0.830769231,1,0,0
0,3,1,1,1,5,2,1,robust,1,0.786885246,1,0,0
0,3,1,1,1,5,2,1,normalize,1,0.857142857,1,0,0
0,3,1,1,1,5,2,1,None,0,0.603174603,1,0,1
0,3,1,1,1,5,2,1,standard,1,0.833333333,1,0,1
0,3,1,1,1,5,2,1,min_max,1,0.84375,1,0,1
0,3,1,1,1,5,2,1,max_abs,1,0.84375,1,0,1
0,3,1,1,1,5,2,1,robust,1,0.847457627,1,0,1
0,3,1,1,1,5,2,1,normalize,1,0.84375,1,0,1
1,3,1,1,1,5,2,1,None,0,0.603174603,1,0,0
1,3,1,1,1,5,2,1,standard,1,0.766666667,1,0,0
1,3,1,1,1,5,2,1,min_max,1,0.769230769,1,0,0
1,3,1,1,1,5,2,1,max_abs,1,0.805970149,1,0,0
1,3,1,1,1,5,2,1,robust,1,0.766666667,1,0,0
1,3,1,1,1,5,2,1,normalize,1,0.793650794,1,0,0
1,3,1,1,1,5,2,1,None,0,0.603174603,1,0,1
1,3,1,1,1,5,2,1,standard,1,0.807017544,1,0,1
1,3,1,1,1,5,2,1,min_max,1,0.8,1,0,1
1,3,1,1,1,5,2,1,max_abs,1,0.818181818,1,0,1
1,3,1,1,1,5,2,1,robust,1,0.866666667,1,0,1
1,3,1,1,1,5,2,1,normalize,1,0.825396825,1,0,1
0,3,1,1,1,5,2,1,None,0,0.625,1,1,0
0,3,1,1,1,5,2,1,standard,1,0.8,1,1,0
0,3,1,1,1,5,2,1,min_max,1,0.838709677,1,1,0
0,3,1,1,1,5,2,1,max_abs,1,0.8125,1,1,0
0,3,1,1,1,5,2,1,robust,1,0.819672131,1,1,0
0,3,1,1,1,5,2,1,normalize,1,0.825396825,1,1,0
0,3,1,1,1,5,2,1,None,0,0.625,1,1,1
0,3,1,1,1,5,2,1,standard,1,0.833333333,1,1,1
0,3,1,1,1,5,2,1,min_max,1,0.857142857,1,1,1
0,3,1,1,1,5,2,1,max_abs,1,0.857142857,1,1,1
0,3,1,1,1,5,2,1,robust,1,0.847457627,1,1,1
0,3,1,1,1,5,2,1,normalize,1,0.830769231,1,1,1
1,3,1,1,1,5,2,1,None,0,0.625,1,1,0
1,3,1,1,1,5,2,1,standard,1,0.771929825,1,1,0
1,3,1,1,1,5,2,1,min_max,1,0.735294118,1,1,0
1,3,1,1,1,5,2,1,max_abs,1,0.746268657,1,1,0
1,3,1,1,1,5,2,1,robust,1,0.754098361,1,1,0
1,3,1,1,1,5,2,1,normalize,1,0.746268657,1,1,0
1,3,1,1,1,5,2,1,None,0,0.625,1,1,1
